NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190003089225,2019,2305407,Icó,23,CE,14,F,1,2,1,2305506.0,Iguatu,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305407,Icó,23,CE,1,1,1,1,504.0,510.0,513.0,516.0,569.2,658.0,601.7,700.9,BEEACDABEADDECDABEEBAADDADCBBCCCCCDCDBECEAAEB,EEBCEEDBADEDCBCBCCADCEEABDBEEEBCCECDEADBCAACB,ADBBE99999ABCCCDEAAEABDCDAADDCABDCDCAEDECDECBEBBCB,BADECBAEDBECAECADDAECDCEBBCADCDDEBEDBEACBC.DE,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,200.0,200.0,180.0,120.0,860.0,E,E,B,B,5,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190003090148,2019,1502202,Capanema,15,PA,14,M,1,3,1,1502202.0,Capanema,15.0,PA,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502202,Capanema,15,PA,1,1,1,1,503.0,507.0,511.0,515.0,522.7,499.9,532.7,504.4,CECCACEDBDCDBDBABCBABCDAABEBCABBCAADECBDACBDE,DACCEBAEABDCEBAEEADADCBCEADABDBCEADACEACBBDAC,99999CCAAEDABABAADBCDAAECBCECCBCAECAABCAADADABCCDE,CDBCADBEACBDAECDBCADBEACCBDDAEEBDCBEAD*BDEABA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,120.0,120.0,100.0,160.0,600.0,C,E,A,C,4,E,B,C,C,B,B,B,B,B,A,B,A,A,B,A,A,E,A,A,B
190003092087,2019,2202406,Capitão de Campos,22,PI,14,F,1,3,1,2208403.0,Piripiri,22.0,PI,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208403,Piripiri,22,PI,1,1,1,1,506.0,509.0,514.0,517.0,405.1,462.0,459.7,464.3,BDABDBEADBDADAAAAEEBCEADDAAEBDBDEADCBABEBCBCE,CBADCBBCEDABCDABBBDABBCDECBDCBACAEACAADEEDBDB,DDCCE99999CAACBEAEBBEADDBDCCBECBADCEDCAECEEAACBCCA,AEEBEBECDDCDDCCCBBCBCCCDACDDBBBCDEAAECCBDEBCD,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,80.0,100.0,40.0,440.0,D,E,A,A,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190003092095,2019,2211001,Teresina,22,PI,14,M,1,1,1,2211001.0,Teresina,22.0,PI,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211001,Teresina,22,PI,1,1,1,1,505.0,508.0,512.0,518.0,585.3,596.8,450.0,743.6,BADCAABECCBCDACBBBBACCCDCDEBDBCBAEEBCACDADCEE,ABABADBDCEEEBCBADCBDDDBCDEEDCBCDBAA..........,BBEDA99999CBABAACBECCDAEEEEBDDDEBDACDABEB.........,DDEBDECBCDBACEAEEEECADCCEDEEAAB*ABCDCCDABEDBE,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,160.0,120.0,120.0,160.0,680.0,E,G,D,E,4,I,B,D,D,B,A,B,A,B,A,B,A,A,B,B,B,E,A,C,B
190003092635,2019,2304400,Fortaleza,23,CE,14,F,1,0,1,2304400.0,Fortaleza,23.0,CE,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,509.0,514.0,515.0,484.4,458.5,547.2,511.1,AEDDDDDEDADAEDEADABCCDCBDBDECBBEECCCECEDBAABC,AAACECBCAADACBBABACABEABCDBDACADBEAAAAAEDAEAA,EBBAD99999BEEBCAEDBBBADDABDBAEBDDBBAEDAACDCCBCAEEC,ECBEEBCBBECABCBACADAADEAACBEBDBBECCAEBEBDCBBA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,160.0,60.0,580.0,E,E,B,B,4,D,A,B,C,A,A,B,A,B,B,B,A,A,C,A,B,E,A,B,B
190003092914,2019,1500800,Ananindeua,15,PA,14,M,1,4,1,1500800.0,Ananindeua,15.0,PA,2,0,2,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500800,Ananindeua,15,PA,1,1,1,1,504.0,510.0,513.0,516.0,454.8,428.6,455.7,499.3,CDAABBDAEDCACDECBEAEDECAEBBCBACACDABEDDBDACEA,AECDBADBADEABEBCDDACAEEBACBDEDABCEDCDDAACBCEE,99999CEADAAEEDCBDACEDBECABCEDABCACDCBECADBCAEDADDB,CDACEBACDABCEDCACDEECEBABDAEC*EECBABDECDABECB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,120.0,120.0,600.0,E,D,C,B,4,D,A,C,C,A,A,B,B,A,A,A,A,A,B,B,A,C,A,A,A
190003093741,2019,1501402,Belém,15,PA,14,F,1,3,1,1501402.0,Belém,15.0,PA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,C,C,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A
190003093757,2019,1501303,Barcarena,15,PA,14,F,1,3,1,1501303.0,Barcarena,15.0,PA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501303,Barcarena,15,PA,1,1,1,1,506.0,507.0,511.0,517.0,592.9,507.9,591.9,536.2,DEDEBDCCECBECCDCBBDDBCBEBEAACEDBCBADCEBECECBC,BCACAAAECDDCEBDEEEDBDBEACDACBAABCEDADBBAEECCB,99999BBCADBCBDBDEDBCDACECDEECBCCCCCDEBAACDCDACDBDB,AACDCDEACEDBEEBCCBACCDDEADCBDACABCEDBDCBAEDBC,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,120.0,120.0,140.0,80.0,600.0,F,E,E,D,4,E,A,C,C,B,B,C,A,B,B,A,A,A,B,A,A,C,A,C,B
190003094873,2019,2101004,Arari,21,MA,14,F,1,3,1,2101004.0,Arari,21.0,MA,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101004,Arari,21,MA,1,1,1,1,505.0,507.0,511.0,518.0,397.4,473.9,453.6,401.0,ECADCCBCDABDBDCBDECDDBEACACCBEBADADBDCDDCBDEA,BCACAABBCBDCBAACBCEDCAEBBDB*ACBAADD*CDBCCBAEB,CBDBA99999CABABCACCBDCAEBBDEBCDBCACDBDACDCABCACEBE,ACBCEECCBDDBACBDABAAADABEDCBBCCABCADCCCEADEDC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,120.0,120.0,80.0,580.0,G,G,D,D,4,H,A,C,D,A,A,B,A,B,A,B,A,A,C,A,B,C,B,B,B
190003095418,2019,2206803,Nossa Senhora dos Remédios,22,PI,14,F,1,3,1,2201200.0,Barras,22.0,PI,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201200,Barras,22,PI,1,1,1,1,506.0,509.0,514.0,517.0,440.8,437.3,474.8,471.6,ECDDECCACDEABDABAAEDAECDDEAEBABADDDBADEEBADCB,CEAECBCCDBBADCABCDCDDBBDCDDEBBADEDBDABDEDBCBA,99999BBABECECBCBBEAADBEDBEBEDEEEAEBDEDCADCCABBECED,CEECACECBCCBDCDCBCCBBDDBEDBDBDDEDABDAEDDDCCEA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,80.0,100.0,140.0,560.0,C,D,A,A,5,A,A,A,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190003096295,2019,1501402,Belém,15,PA,14,M,1,3,1,1501402.0,Belém,15.0,PA,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,1,1,1,1,503.0,507.0,511.0,515.0,505.3,608.0,585.1,728.5,CEDECCAECADBCBDCBBDACECDEAEDADBBEDBCEEEDBDBDB,BAECABAADBDCACEEEECAABCCEDBCBADEDECEADCABAADB,BDABE99999BBBABEDEEEDAAECBEEEEECCCCDEBBADDCBACDEEE,ECEDDBEBABCBDCEACECEECEACACCBEDCEABACECADBCAE,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,140.0,160.0,120.0,120.0,660.0,G,G,E,E,4,Q,D,E,D,B,A,B,B,B,B,B,A,A,C,B,B,E,B,C,B
190003098602,2019,2103208,Chapadinha,21,MA,14,F,1,3,1,2103208.0,Chapadinha,21.0,MA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103208,Chapadinha,21,MA,1,1,1,1,505.0,508.0,512.0,518.0,491.6,442.5,550.4,437.4,AEBABADDCDDBCDEAAEAECEBDCBCCEABADDEDDBDEEDAEE,AAAAAADABAEEAABBBDEAADCAAEEDECEEABEBADBDAACAB,99999BEBAACBABAECEAACBDCBEEDEAEAEABEADEEECACCAADEA,DCCCBEACCBECDDAABEEABAECECEEBCAECDACC.CBBBCDA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,100.0,120.0,0.0,460.0,E,E,D,B,2,C,A,B,C,A,B,B,A,B,A,B,A,A,B,A,A,C,A,B,A
190003099164,2019,2206209,Miguel Alves,22,PI,14,F,1,3,1,2211001.0,Teresina,22.0,PI,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206209,Miguel Alves,22,PI,1,1,1,1,505.0,509.0,514.0,518.0,411.1,476.4,491.4,384.2,EDCBBDEBCBDCBCDDACECDBEBADBCAEBBDACADACDCCCCA,AEBBCCAEDCABACBEAABCBEEBCDCAADADBABCCECBBACAA,99999ABCEABDACAEEAADACBDEBADAEBDAABABBAACDCCBCAECE,BBCCBAABBAEBDACADCCACCECDCCDEADAAEACBBCBADBAD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,80.0,100.0,80.0,0.0,380.0,B,C,F,B,5,C,A,B,C,A,A,B,A,A,A,A,A,A,C,A,B,C,A,A,B
190003100038,2019,1501402,Belém,15,PA,14,M,1,3,1,1501402.0,Belém,15.0,PA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,1,1,1,1,504.0,509.0,514.0,516.0,459.3,601.3,554.2,697.9,CBBCEDBEBEDACCDBDABDDDBECAEDCBCBCCBEABBADCCED,DCACEEACEBACADBABACDBEECCDBDBBABBCCBCEDBBCECB,EDAAD99999BACECDEDEBDDEDEBEBDEAEDCADDDCACDCCACEACE,BACEBEAADEBCBECBBDBABEBECEEAECAAEABDEEABDEEDC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,160.0,160.0,180.0,760.0,E,F,C,D,7,I,A,C,D,A,A,B,B,A,A,A,A,A,C,B,A,E,B,B,B
190003100955,2019,1600303,Macapá,16,AP,14,M,1,3,1,1600303.0,Macapá,16.0,AP,2,0,2,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600303,Macapá,16,AP,1,1,1,1,506.0,507.0,511.0,517.0,363.2,350.2,384.7,496.3,BACABBCADDCBABBCDECBCACDEDCABDABCDCBABCDADBDE,EABDDAEBCABAACBDDEBCAEECACDCACBCDDACAADBACABE,DBAED99999CEABAEABBEDDDBBAADECBCCABEECCCDCBACBDCEE,ABCBDAEBCAECDBAEBDCEDCCABCADCECEADDBEDBACCCEB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,80.0,140.0,20.0,480.0,E,E,A,A,6,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A
190003101223,2019,2106326,Maracaçumé,21,MA,14,F,0,3,1,2106326.0,Maracaçumé,21.0,MA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2106326,Maracaçumé,21,MA,1,1,1,1,504.0,509.0,514.0,516.0,547.6,578.0,616.9,425.1,EEEDEEDEEEBDDDDACACEAACEDACBECCBECBCCBBBCADDA,ACABBECCABAAADEEEACDBEEECEBAACDABCCBAEDBDAECC,EBBAE99999BACCCEEDEDAADDDBDCDECADEADECCAADCBCCABEB,DAEAAAABEEBCABACBEECCECCCABD.BCAEAACBABAAECBC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,180.0,160.0,120.0,40.0,660.0,B,E,A,A,4,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,D,A,A,B
190003101295,2019,2102556,Campestre do Maranhão,21,MA,14,M,1,1,1,2102556.0,Campestre do Maranhão,21.0,MA,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109007,Porto Franco,21,MA,1,1,1,1,504.0,510.0,513.0,516.0,407.1,526.1,510.6,437.6,BBCCEDBBDACEADBDCECDAEEDABABCEDCEDCAEBBCEACAA,AEACCBDEABBACADBCEABE*EAEDEECBDECAEBEABD*BDDB,AE*BE99999BBEAACEACEADDEAAABACB*DCACBEEABDBECAEACD,CAEEDBCEDCBCB*DDABECCECCDCAAEADAEB*CADBCCABBA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,80.0,100.0,100.0,500.0,H,E,A,A,3,I,A,C,C,C,B,B,B,B,B,A,A,A,B,A,A,B,A,B,A
190003101514,2019,2110708,São Domingos do Maranhão,21,MA,14,F,1,3,1,2110708.0,São Domingos do Maranhão,21.0,MA,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110708,São Domingos do Maranhão,21,MA,1,1,1,1,506.0,508.0,512.0,517.0,519.7,557.4,582.1,642.9,DEEDEBCEEABACDEDECBAAABBCDDBDBDBCDACEBDAABCDE,ABACABBDCEAEEEABCCACEDDBAACDCACEBCEEDECABCCBC,BCEDA99999CCABDEEEEBCABCEEDEBCEDEBDACDEDECADCAADDD,ABAABBEDEDADDEBBADCEADEDCEBACEEDCDDBACEAEDCBC,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,140.0,180.0,140.0,120.0,740.0,D,G,B,D,4,G,A,C,D,B,A,B,B,B,A,B,A,A,C,B,B,E,A,B,B
190003101628,2019,2103752,Davinópolis,21,MA,14,M,1,3,1,2105302.0,Imperatriz,21.0,MA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105302,Imperatriz,21,MA,1,1,1,1,505.0,507.0,511.0,518.0,464.1,373.5,503.6,536.4,BBEBCACDBCBADECBB*AACADECEBDABDBDCAECAEDAEBCC,BCEAABDCCECDDCBABDACABEDECABADCCEEAADADABCECC,BDABE99999ABCABDACDEAEDEEACECCAEDBAAADBDADAEBCCCCC,CCBBBBCDCDDACAEECBDBABEADDCCACACDDEEABEADBECC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,100.0,120.0,40.0,480.0,G,G,E,D,4,G,A,C,C,B,A,B,B,B,A,B,A,A,C,A,B,D,A,B,B
190003102620,2019,2210938,Sussuapara,22,PI,14,M,1,1,1,2208007.0,Picos,22.0,PI,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208007,Picos,22,PI,1,1,1,1,505.0,509.0,514.0,518.0,540.1,546.7,553.0,567.7,BAEBBDADDCAEEBEBCEDECCBCDAACEBDBDADDBBDECABEE,CCBDCEBCABAAADECBABCEBCBCEBBDCACBCDACEDEADCDE,99999CABBBBEEEAEEDEBDAADCBEEDECEDCBBADEACEECCCADCC,DDDBAEABBDAEEBAEBBABECEADECEBDABEACDBDCDADDBD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,120.0,180.0,160.0,160.0,780.0,F,F,E,E,3,M,B,E,E,D,A,C,B,B,A,B,A,A,C,B,B,E,A,C,B
